timestamp,quatw,quatx,quaty,quatz,freex,freey,freez,ang_vel_x,ang_vel_y,ang_vel_z
271515782,0.0064167688,0.052919228,0.34429148,0.93734837,2.16956,4.9938207,8.438987,89.23913,-12.3497305,33.554756
271532449,0.00044819745,0.054750256,0.35746354,0.9323208,1.9870405,4.8312097,8.546065,106.97924,-0.5606234,38.250496
271549116,-0.0046909554,0.054829173,0.36805567,0.928174,1.0730641,5.159662,8.482555,87.914825,9.175537,29.41686
271565783,-0.011704557,0.049041327,0.3793252,0.9238889,1.1177197,5.829344,7.3621497,93.43009,51.318466,26.322563
271582450,-0.026427707,0.036394496,0.39776465,0.91638434,1.4752841,6.7127194,6.5549226,150.23688,113.38469,55.413452
271599117,-0.048613917,0.01660144,0.42456222,0.9039403,-0.44246083,8.546647,6.6430955,219.1189,176.17813,81.93424
271615784,-0.072679356,0.010346966,0.4849297,0.8714665,-0.77439404,8.33973,9.081581,481.63556,83.895615,136.6521
271632451,-0.089640014,0.021723311,0.56837934,0.8175806,0.87115335,7.9869747,5.2368646,682.81213,-58.81053,162.54704
271649118,-0.09914024,0.021743162,0.62545186,0.7736334,2.3229828,8.463139,2.3252199,500.69833,-6.121803,73.96462
271665785,-0.110232696,0.0076517435,0.65353405,0.7487882,2.465371,10.691546,5.4679894,273.4476,98.695564,12.9305315
271682452,-0.12199566,0.0032537936,0.6761535,0.72658324,3.6354458,13.16501,5.3911085,226.38704,56.12282,58.206448
271699119,-0.13720591,0.007894804,0.68476516,0.71568775,1.4768274,8.844146,1.9684911,96.613174,38.922092,108.057846
271715786,-0.14721692,0.008090164,0.6921413,0.7065425,1.1406924,8.689522,2.1616158,86.06621,37.509502,59.997986
271732453,-0.15312922,0.011790914,0.69403857,0.7033654,1.7401901,9.258457,2.1679974,27.22857,6.800266,51.11637
271749120,-0.15199426,0.020118512,0.68945026,0.70792043,2.6894116,9.837269,4.080296,-46.477283,-41.808273,31.435635
271765787,-0.1430541,0.026944181,0.6799691,0.71864575,1.6172242,8.377204,1.1283422,-98.74615,-65.60375,-19.704903
271782454,-0.13700137,0.029579477,0.67545915,0.72395486,1.1102498,9.944317,3.449345,-44.360306,-37.224667,-20.745148
271799121,-0.13309918,0.03352485,0.6777958,0.72232515,1.1160679,9.137293,3.7237625,21.288446,-41.63116,1.2306036
271815788,-0.13608335,0.024392812,0.6785559,0.7214212,0.49360782,8.200084,-2.1675806,23.796066,57.02521,-25.707758
271832455,-0.14626274,0.010886323,0.6800168,0.7183774,1.7351168,10.560429,3.1370668,41.881554,111.460884,-8.270962
271849122,-0.15619987,0.0097766705,0.68197054,0.7144387,2.980931,10.619501,3.3301518,36.05895,48.516735,49.5056
271865789,-0.17231695,0.010953622,0.6917365,0.70120424,3.1017807,10.53976,1.5017025,116.05032,57.177475,100.00977
271882456,-0.19364855,0.011617623,0.70568967,0.68144536,2.7022362,10.348096,1.3574109,168.10657,78.94156,130.1623
271899123,-0.21719852,0.012895286,0.71970135,0.65930915,2.85421,11.409687,1.7186582,179.1217,86.483894,146.84845
271915790,-0.23874827,0.016798161,0.7305989,0.63948625,3.8213077,11.009254,3.929925,149.38597,69.4211,147.79532
271932457,-0.25462544,0.025760328,0.73607767,0.6266515,3.9739635,10.612598,0.6781389,81.730125,28.135263,137.48991
271949124,-0.2721288,0.035555195,0.73927236,0.6149457,3.4990625,11.027631,-0.018343508,64.90374,36.835064,147.19572
271965791,-0.28972906,0.047856253,0.7393192,0.605949,4.265882,9.15712,0.15059935,33.00194,33.156513,156.21364
271982458,-0.30841252,0.057721023,0.739202,0.5959285,3.6754687,9.015222,-0.7246037,42.57179,48.65813,150.48009
271999125,-0.32637703,0.06684919,0.74095863,0.58308625,4.276034,8.806477,-0.81404203,65.63326,42.871674,149.18849
272015792,-0.3461143,0.07651798,0.74155384,0.5696034,5.6500382,8.757103,-1.625927,63.599506,51.99486,161.16254
272032459,-0.3734944,0.08249851,0.74684334,0.54398626,7.2090373,9.468659,-0.3986997,156.34718,87.87997,198.83662
272049126,-0.39952758,0.08578653,0.75664407,0.5104002,4.785427,7.768188,2.30119,220.1009,74.906845,198.04596
272065793,-0.41576198,0.08952773,0.7608392,0.49015364,4.698323,6.9044313,1.4156849,124.00624,45.449203,132.8956
272082460,-0.4299124,0.09310754,0.76218027,0.47496098,5.4892354,6.2309046,-0.07112415,87.138596,46.261192,112.51289
272099127,-0.4447561,0.09563176,0.7636886,0.4580684,5.4619117,5.5738893,-0.50866634,100.061714,51.754917,114.26258
272115794,-0.4582016,0.09718441,0.7662626,0.43982756,5.832315,4.9269996,-1.634637,112.41252,43.365875,108.26591
272132461,-0.47061634,0.10015468,0.7673824,0.4238089,6.865614,5.3490148,-1.4368937,90.974174,39.84336,106.608215
272149128,-0.48437378,0.10213939,0.76592976,0.4102455,7.8206787,5.3600993,-0.67653584,74.473976,59.880234,99.16416
272165795,-0.4982136,0.10162874,0.7625003,0.40006027,8.524563,5.6453466,0.29461902,59.364494,76.311615,76.389336
272182462,-0.5162839,0.0982628,0.7550253,0.39208722,9.900756,6.1538196,-0.5661534,49.30122,121.68374,68.33394
272199129,-0.5309939,0.09595906,0.751444,0.37969658,6.6709924,6.8776703,0.1666444,76.55809,84.56223,77.87467
272215796,-0.54582334,0.09430519,0.7504845,0.36049512,5.5359726,6.186932,-0.014306985,116.253716,69.44679,104.94555
272232463,-0.5568005,0.09278272,0.75030035,0.34411353,6.0433416,3.7108238,-0.13811326,100.605125,48.249985,85.2441
272249130,-0.5659023,0.08935986,0.7503691,0.32972085,6.8049197,3.5170827,-0.2766436,96.91264,43.44799,63.269485
272265797,-0.5724815,0.08525131,0.749551,0.32120177,7.766892,3.159547,-0.20729813,65.72806,39.1676,31.684732
272282464,-0.57820815,0.08131447,0.7488019,0.31362253,8.157222,4.881851,-0.26488593,59.755802,34.71228,26.881376
272299131,-0.5803155,0.08172595,0.7500848,0.30647665,9.107834,5.349636,-1.2867621,42.626793,-1.0804329,38.6412
272315798,-0.58503646,0.08217595,0.7496504,0.29833502,10.280862,4.9842815,0.4398443,45.456715,18.698378,49.330524
272332465,-0.59509563,0.077250384,0.7486434,0.28182754,9.709236,5.029615,-1.3291144,112.06827,54.821716,66.57139
272349132,-0.5990377,0.07661745,0.749269,0.27180785,8.581676,5.325057,-1.0702533,60.9547,11.902653,49.46846
272365799,-0.60220474,0.07630064,0.7500094,0.2627046,10.04897,4.357762,0.52080256,54.755104,7.4201784,45.917423
272382466,-0.60423493,0.07754255,0.7502835,0.2568308,9.006034,3.9496367,-0.40815797,30.265242,2.326466,38.756332
272399133,-0.60895413,0.0763245,0.74866897,0.25068796,9.415494,3.7822552,-0.8122938,39.979923,28.264643,32.934574
272415800,-0.61543524,0.0753332,0.7457186,0.24386175,9.754589,3.8198283,-2.136408,41.14001,42.227314,40.69849
272432467,-0.6247287,0.07219519,0.741384,0.2342047,10.514824,3.3564653,-0.91855866,63.790478,64.78267,47.12708
272449134,-0.63502586,0.06713086,0.7369279,0.22175041,9.771659,3.3949058,-1.2965523,86.56185,72.23543,50.99162
272465801,-0.6414121,0.06547229,0.7342293,0.21262994,8.807585,4.098994,0.9117168,55.593,41.214275,46.93445
272482468,-0.6446102,0.067961365,0.732097,0.20950665,8.847885,3.5203965,0.9786241,6.4563293,19.21134,36.567535
272499135,-0.64711136,0.071874544,0.72888875,0.2116658,9.073007,2.4420202,-0.4948536,-28.292414,20.791662,19.822586
272515802,-0.6468117,0.07791719,0.72567606,0.22126429,9.293892,2.1235185,0.4125003,-76.43124,7.312727,-6.7702317
272532469,-0.6416007,0.085081585,0.7253441,0.23449045,10.165081,3.7413235,0.69977665,-97.71782,-29.888412,-26.473404
272549136,-0.63784134,0.079113334,0.7297473,0.23317057,9.101951,2.242591,0.12834948,41.356106,-30.932089,-28.260284
272565803,-0.6377471,0.06955829,0.7312207,0.23185472,8.91712,4.1299753,0.37149048,54.425312,6.132963,-38.884247
272582470,-0.63947326,0.061797466,0.73271054,0.22447823,9.387162,3.396559,0.5056073,77.990074,9.521621,-0.3218178
272599137,-0.64339584,0.053934682,0.7314313,0.21941113,9.28726,2.3823752,-0.022725139,63.49014,33.955364,-6.409671
272615804,-0.6459615,0.047987368,0.7294254,0.21993099,8.314982,2.1403036,0.18538454,25.309235,29.58655,-23.331022
272632471,-0.6467919,0.044413112,0.7284611,0.22143266,7.9068775,3.084484,1.1001499,10.852042,13.015462,-18.838144
272649138,-0.6459033,0.044524767,0.72773385,0.22634108,8.199261,2.1215842,1.3496672,-22.707186,-1.271098,-18.249462
272665805,-0.6424319,0.046968754,0.726321,0.2398604,8.6169405,1.9442354,0.6902136,-77.95781,-12.251873,-48.76781
272682472,-0.6384652,0.047213633,0.72259194,0.26075652,8.609065,3.1577077,-0.2086191,-109.01082,1.4228431,-92.58608
272699139,-0.63657045,0.04450432,0.72176945,0.2680418,10.373889,7.054178,0.9301348,-22.478197,-0.17307934,-44.819492
272715806,-0.6400115,0.04035167,0.72298664,0.25699726,12.710267,7.5406337,0.9644382,80.29398,14.431073,37.622063
272732473,-0.64557135,0.04504219,0.7205175,0.24912521,12.027153,6.6195164,2.3053896,19.739151,26.423716,72.54822
272749140,-0.6491374,0.056453172,0.7172665,0.24690625,9.321032,5.0360684,1.3301086,-40.001556,10.092108,77.66152
272765807,-0.65147567,0.0673345,0.71446556,0.24613969,8.920872,3.9515781,1.8519578,-44.480175,3.354084,66.342674
272782474,-0.6496986,0.08255576,0.71364504,0.24857028,10.16355,4.7395387,2.176769,-78.13975,-31.776796,65.41463
272799141,-0.64689356,0.10136071,0.7127541,0.2514685,10.063157,4.820619,2.1315336,-97.063484,-42.592766,79.15487
272815808,-0.64604026,0.11737805,0.7127041,0.24679418,10.654316,5.972751,2.2244997,-44.66757,-37.442287,101.95093
272832475,-0.646761,0.13338935,0.7140862,0.23235442,10.295696,5.6750855,2.0487723,6.984722,-44.152565,146.93051
272849142,-0.64816177,0.14977139,0.7161116,0.2112802,9.615961,4.214145,1.7235662,39.60879,-50.51425,178.91057
272865809,-0.65302116,0.16107243,0.71603143,0.18686374,8.904734,2.6189551,0.3835552,79.19658,-20.2701,176.11443
272882476,-0.658168,0.16902074,0.7142544,0.16759372,9.084593,1.4107518,1.3911281,66.98116,-1.2330601,138.83824
